visitor_zip,visitorzip_lat,visitorzip_lon,qpartysize25,qpartysize50,qpartysize75,qleadt25,qleadt50,qleadt75,qdur25,qdur50,qdur75,qdist25,qdist50,qdist75,res_count,sum_dur,sum_persnight
82925,43.157622,-109.854947,2,2,4,5,11.5,46,1,2,3,75.01,110.45,346.4,30,63,288
82930,41.288046,-110.762499,3,5,8,13,38,119,2,2,3,101.33,109.56,198.08,706,2034,13875
82931,41.2683,-110.9625,2,5,8,10,35,138,2,3,3,127.61,374.4,587.57,46,134,977
82932,42.008718,-109.387077,2,5,6,5.5,17,37,1,2,3,272.32,734.73,950.64,16,38,183
82933,41.28698,-110.395504,3.25,6,8,14.25,66,87.8,2,3,3,37.36,75.63,86.71,19,52,514
82934,41.643156,-109.962861,6,6.5,7,8.5,12,19,1.5,2,2,53.15,72.91,93.37,4,7,46
82935,41.854493,-109.67476,2,4,6,10,35,102,2,3,4,98.52,115.31,220.46,703,2425,14075
82936,41.03474,-110.159142,2,2,2.75,20.75,56,139.2,3.5,5,5.8,462.48,462.48,462.48,3,14,33
82937,41.343816,-110.304043,3,5,8,10,29,110,1,2,3.2,67.69,92.23,169.67,94,233,1629
82938,41.266268,-109.135253,8,10,10,57.25,74,74,1.8,2,2,47.68,47.68,50.26,5,9,82
82939,41.2196,-110.315963,2,2,4,14,36,92.5,3,5,10,80.6,1298.18,1581.27,155,1048,3512
82941,42.785306,-109.727348,2,5,8,15,43,88.5,2,2,3,18.66,38.37,199.73,288,662,8186
82942,41.708633,-108.827235,1,1,1.75,3.75,13,20.2,1,1,2.5,109.73,118.86,241.83,5,9,21
82943,41.69941,-109.208546,4,27,50,78,111,144,2,3.5,5,88,127.23,166.46,2,7,120
82944,41.119134,-110.549464,4.5,8,10,12.5,19,92.5,2.5,3,5.5,22.25,52.5,82.35,4,16,96
82945,41.715627,-108.994656,6.75,10,27.5,9,12,22.3,1,3,3,94.49,100.41,104.33,11,25,597
83001,43.449578,-110.545759,2,4,8,1,13,141,1,2,3,26.6,225.9,763.96,2317,2737,18458
83002,43.48,-110.7617,2,2,5,1,3,44,1,2,2,19.53,175.44,722.58,1192,1309,5435
83011,43.573896,-110.373345,1,2,4,1,3,188,1,2,2,29.27,29.27,519.44,88,68,199
83012,43.85857,-110.777314,1,2,2.25,1,3,7,1,1,2,23.31,23.31,23.31,415,82,229
83013,43.887414,-110.373132,1,1,2,0,1,2,1,1,2,38.13,38.13,590.04,409,239,342
83014,43.465564,-110.919651,2,3,6,1,3,46,1,1,3,26.39,164.88,717.64,661,760,3426
83025,43.5995,-110.8449,1,2,3,1,2,14.5,1,1,2,11.76,11.76,372.66,101,64,212
83101,41.838937,-110.336142,2,4,6,9,30.5,64,1,2,3,89.69,126.1,419.01,122,313,1633
83110,42.702194,-110.903842,5,6,10.5,15.5,43.5,111.5,1,2,3,24.59,28.13,73.98,304,631,6057
83111,42.814458,-111.000088,5.25,8,36.25,3,7,11,1,2,3,47.37,95.92,95.92,51,42,404
83112,42.828419,-110.875524,2,6,10,4.75,14,61.8,1,2,3.8,187.63,316.89,415.52,45,142,1070
83113,42.557275,-110.282458,4,4,5,16,50,72.8,1,2,3,23.25,150.42,195.34,83,165,1181
83114,42.07988,-110.782992,4.75,6,8.25,11,30,95,1.7,3,3.2,114.46,132.15,172.33,30,81,818
83115,42.902871,-110.26641,1,3,6,0,5,26.8,1,2,2.2,78.07,233.21,992.04,25,42,171
83116,41.776638,-110.537549,3,4,7.5,9,30,61.2,2,2,3,97.58,143.88,282.88,27,71,483
83118,43.156495,-110.884672,3,5,8,7.5,24.5,78.5,2,2,3,14.26,128.11,236.86,36,89,594
83119,42.669515,-111.016047,3.5,4.5,6,8.5,22,58.2,2,2,3.7,30.87,30.87,82.73,17,43,301
83120,43.015079,-111.027986,6,8,20,19,41,100,1,3,4,34.9,34.9,83.68,26,69,896
83121,41.81034,-110.53824,2,3,5,81,92,125,3.5,5,5,79.88,79.88,221.05,5,21,77
83122,42.846944,-110.79988,2,5,6.5,6,25,99,2,2,3,21.72,24.32,654.28,10,26,122
83123,42.157951,-110.309785,4,4,5.75,3.5,6.5,28.5,2,2,3,37.63,46.57,159.12,16,35,149
83124,41.768278,-110.240232,1,1,1,4,4,4,3,3,3,102.34,102.34,102.34,1,3,3
83126,42.534034,-110.901382,2,4,7,3.5,15,34.5,1,2,3,38.7,203.43,577.28,20,44,356
83127,42.924899,-110.984193,2,4,6,4,17,79.5,1,2,3,37.09,126.49,658.31,211,530,3068
83128,43.062246,-110.8116,2,4,6,4,16,69,1,2,3,66.07,452.05,768.25,110,253,1038
83201,42.880818,-112.364542,2,5,8,10,32,139,2,2,3,59.38,170.47,233.35,3519,9730,82697
83202,42.96484,-112.580205,3,5,8,12,36,140,2,3,4,45.53,142.37,195.76,1847,5526,47705
83203,42.96391,-112.240258,2,3,15.5,13.75,165,187.2,2.5,5,9,177.02,288.57,422.36,5,27,305
83204,42.759759,-112.521357,2,4,8,9,28,126,2,2,3,50.06,188.18,252.52,1409,3577,31818
83205,42.8714,-112.4447,2,3.5,8,8,23,170.5,2,3,5,162.69,229.34,245.29,32,100,479
83206,42.8942,-112.4557,3.25,8,8,10.5,37,179.5,2,3,5,32.75,191.48,240.91,23,91,1220
83209,42.861458,-112.433602,3,6,12,12,37,139.5,1,2,4,127.65,304,630.54,64,158,1856
83210,43.056538,-112.816261,2,6,8,8,31,106,2,3,4,133.6,190.61,232.15,82,267,1901
83211,42.842097,-112.976338,2,5,8,10,39,142,2,3,4,146.77,216.49,289.7,162,483,3455
83212,42.499791,-112.55259,3.5,5,18.5,3,10,102.5,1.8,2,5.2,28.08,92.19,869.19,5,20,203
83213,43.53271,-113.307338,4,8,15,51,160.5,181,3,4,6,133.38,146,219.38,102,418,4831
83214,42.572863,-112.261766,4,6,13.75,11,27,140.2,2,3,3,33.31,81,198.65,35,87,1510
83217,42.797015,-111.915362,4.25,8,15.75,20.5,60,121.5,1.2,3,4,56.21,76.84,194.21,43,120,1947
83218,43.319668,-112.164689,6,7,8,180,180.5,181,3,3.5,4,116.67,185.5,254.32,2,7,48
83220,42.312811,-111.377413,6,8,23,68,95,171,1,3,3,28.16,30.24,680.06,18,41,654
83221,43.375342,-112.57155,4,6,8,11,37,131,2,2,3,116.52,151.57,206.71,1473,4055,40435
83223,42.18267,-111.431964,4.75,8,50,31.75,168,182,2,3,4.2,12.76,23.16,159.16,21,70,1218
83226,44.362494,-113.942198,2,3,5,0,16,136,1,2,3,104.99,109.31,143.23,289,337,1510
83227,44.166108,-114.498866,2,3,4,16.5,105,181.8,2,3,4,33.1,34.79,111.43,23,64,464
83228,42.215694,-112.035732,8,8,30,13,56,169,2,3,3,43.17,43.39,193.87,38,109,2556
83232,42.118186,-112.016482,6,8,16,25.75,100,180.2,2,3,3.2,47.24,230.73,272.15,57,172,2069
83233,42.2195,-111.2673,6,25,36.25,17.75,53,193.8,2,2,2.8,37.81,91.17,100.41,7,16,395
83234,42.419436,-112.130088,4,8,16,13,69.5,160,2,2,3,14.25,47.65,231.33,138,331,5631
83235,44.858041,-114.084204,9,10,105,12,50,141,1.5,2,2,98.81,98.81,474.33,5,7,448
83236,43.193557,-112.110772,3,6,16,24,75,152.5,2,2.5,4,74.25,137.95,149.42,108,304,3552
83237,42.052164,-111.682244,8,15,34.25,17,89,156.8,2,3,3,9.96,10.78,139.84,187,542,12638
83238,42.325732,-111.092869,5,5,5,61,61,61,5,5,5,38.42,38.42,38.42,1,5,25
83239,42.523719,-111.322964,2,7,20,9,33,106,2,2,4,4.48,4.48,4.48,38,111,1304
83241,42.52956,-111.748467,2,5,10.5,11,31,117.8,1,2,3,38.68,77.34,251.19,81,204,1650
83243,42.248362,-112.730148,2,3,5.75,4.75,20,43.2,2,3,5.8,20.01,20.01,265.96,17,78,243
83244,43.776953,-112.97578,2.75,6,20.75,62.25,90,165.2,3.8,4,9,127.49,153.99,406.12,5,29,323
83245,42.809549,-112.225886,4,7,8,12.25,64,155.8,2,3,4,17.03,163.24,198.3,295,843,11005
83246,42.603081,-112.023158,2,4,8,10.75,26,142.2,2,2,3,37.57,104.06,292.75,129,352,3334
83250,42.677235,-112.183474,4,6,8,11.25,40,138.8,2,2,3,19.98,84.69,212.06,123,342,2759
83251,43.922334,-113.889482,2,4,7.75,8.75,47,153.5,2,3,4,85.69,198.42,605.26,61,173,1185
83252,42.249807,-112.53571,6,8,25,14,52,160,2,2,3,24.16,34.68,105.08,399,1034,19037
83253,44.71773,-113.763224,6,8,12,4,26,47,1,1.5,2,204.65,255.65,377.82,4,6,52
83254,42.302212,-111.340815,5,8,25,9,45,125,1,2,3,19.21,28.77,95.75,197,475,8024
83255,43.842486,-113.076893,5,8,10.5,143,181,182,3,4,6,145.32,151.04,152.31,101,456,6351
83256,43.2225,-112.4418,6,16.5,45,80,165.5,340,3,4,7,165.37,220.77,223.51,22,106,2975
83261,42.193702,-111.471052,3,8,16,8.5,25,123.8,1.3,2,3,2.48,38.55,101.54,35,86,974
83262,43.145922,-112.664608,4,8,8,15.75,61,176.2,2,3,4,100.29,184.91,295.28,77,198,4249
83263,42.207568,-111.749812,5,8,16,22.75,89,175,2,3,3,12.77,24.14,248.44,1125,3200,42225
83271,42.476955,-112.851098,3.75,6,15,15.75,53,101.2,2,2,3,132.41,238.93,256.46,21,61,833
83272,42.077233,-111.426398,8,8,15.25,37.5,152,175,3,3,3,8.93,12.24,34.22,45,129,2009
83274,43.22269,-111.861953,3,7,10,15,56,155,2,3,3,96.64,138.92,147.67,812,2344,33159
83276,42.74721,-111.495516,4,6,13.5,8,31,124.8,2,2,3,26.49,47.01,158.5,203,486,4673
83277,43.076572,-112.68358,3,5,6,17,74.5,117,2.5,3,3,484.28,857.27,1447.45,4,11,52
83278,44.326203,-114.791624,1,2,5,20,187,223.8,2,2,2,46.21,46.21,116.33,247,117,491
83281,42.323922,-111.969598,8,8,8,163.5,181,183,3.8,6,7,238.6,238.6,238.6,17,88,754
83283,42.351752,-111.689675,8,8,16,38,121,145.8,3,4,5,11.26,11.26,45.6,7,24,257
83285,43.004075,-111.275129,2,8.5,15,0,2,60,1,1.5,2,28.24,85.04,85.04,6,3,19
83286,42.057304,-112.008022,6,8,22.5,25,90,175.2,2,3,3,32.95,40.65,51.03,179,483,7743
83287,42.05802,-111.455143,2,5.5,10,4,123,181,1,3,3,7.55,187.12,555.29,30,71,1044
83301,42.313972,-114.659529,2,5,8,15,68,174,2,3,4,164.91,204.73,341.39,2350,7357,61824
83302,42.123242,-114.784564,3,4,6,5,33,64.5,1.5,2.5,3.5,675.41,766.24,912.11,4,10,42
83303,42.5632,-114.46,2,4,8,16,51.5,181,2,2,4,178.82,189.01,588.35,66,193,2301
83311,42.380846,-113.612916,3,8,8,13,21,70,2,3,4,229.09,238.1,280.14,30,85,762
83312,42.058333,-113.630652,2.25,4,6,1,7.5,60.5,1,1,2.8,296.63,326.13,671.45,12,14,59
83313,43.380932,-114.298735,2,4,5,10.25,59,162.5,2,2,3,97.78,98.45,293.34,267,682,3622
83314,43.023184,-114.840526,6,8,35,33.75,106,334,2.8,4,6,91.83,91.83,199.24,21,91,1887
83316,42.588942,-114.845626,2,4,8,11,37,123,2,3,4,137.58,208.49,521.81,217,685,4846
83318,42.45606,-113.806272,3,6,8,20,67.5,153.5,2,3,4,182.75,223.31,300.14,704,2259,19244
83320,43.113684,-113.627895,3,6,8,13,77,141.5,2,3,3.5,154.8,195.21,229.97,43,112,1140
83321,42.434144,-114.891439,4,7,8,31,92,137,2,2.5,4,189.05,190.36,190.36,6,19,176
83322,43.276569,-115.00907,8,8,8,4,4,4,3,3,3,67.7,67.7,67.7,1,3,24
83323,42.568168,-113.441458,5,8,9,13,90,172,2,3,5,165.94,203.38,265.92,58,205,2738
83324,42.903512,-114.25433,8,8,9.5,91,112,112,2,2.5,4,99.88,110.04,121.86,13,34,290
83325,42.599106,-114.251875,4,6,6,21,140.5,181,2,3,6,180.15,241.97,309.9,22,75,465
83327,43.528156,-114.731386,2,4,8,9,178,181,2,4,5,43.08,43.08,558.72,72,274,2085
83328,42.56916,-114.612697,2,4,8,15,105.5,181,2,3.5,6,176.28,177.02,225.13,178,725,5029
83330,42.937776,-114.713041,3,6,8,18,52,158.8,2,3,4,90.6,152.31,317.86,143,455,3919
83332,42.826215,-114.92876,2,4,6,6,32,136,1,2,3,110.56,195.63,491.68,75,191,928
83333,43.60013,-114.251818,3,4,8,14,95,177,1,2,3,80.11,80.71,111.82,2128,5092,26318
83334,42.360922,-114.13287,4,8,8,19.75,98,168,2,2,3,24.05,159.07,213.15,83,220,2988
83335,42.579298,-114.05685,3,5,10,12.5,114,180,2,3,3,141.83,188.94,293.07,48,135,1358
83336,42.555794,-113.809903,2,8,13.5,24.5,75,168.5,2,2,3,57.04,197.78,319.27,148,404,4853
83338,42.720543,-114.312786,3,6,8,19,89,169,2,3,4,120.92,165.79,309.93,632,1885,17373
83340,43.792982,-114.625073,3,4,6,16,115.5,181,1,2,3,45.32,45.62,97.91,1878,4629,23159
83341,42.483294,-114.370148,3,6,8,17,91,179,2,3,4,162.82,190.04,307.49,438,1257,9572
83342,42.297031,-113.420368,3.75,6,10.5,5.75,14,92,2,3,4,65.27,218.92,290.96,29,133,850
83344,42.453735,-114.134872,3.75,6,8,28.5,110,180,2,3,4,32.96,171.8,212.83,37,134,757
83346,42.246076,-113.991452,2,4,8,18.75,63,77.2,2,3,3.2,176.01,322.31,345.46,25,83,814
83347,42.738384,-113.90471,4.75,8,10.5,20,111,179,2,3,4,143.78,176.51,277.68,94,305,3935
83348,43.254106,-114.107819,2,3,3.25,8.75,9,22.5,1,1,2.2,210.48,244.95,248.27,5,8,22
83349,43.019464,-114.024948,2,2.5,7,13,124,152,3,4,10.5,108.03,720.05,824.66,12,74,709
83350,42.684535,-113.619257,4,7,8,25,106.5,181,2,3,5,142.53,193.33,262.88,402,1522,15596
83352,42.982443,-114.292698,2,4,8,7.5,39,181,1,2,3,138.77,269.59,518.76,65,174,1309
83353,43.663442,-114.08929,2,4,7,11,110,182,1,2,3,85.21,135.55,281.04,400,856,4440
83354,43.679295,-114.331861,2,2,4,9.75,45,74.5,1.5,2.5,3,69.91,728.6,728.6,21,68,182
83355,42.744322,-114.735382,4,8,8,32,97,166,2,3,3,99.16,133.06,216.13,114,308,3833
83401,43.528871,-111.866415,3,5,8,15,62,168,2,3,4,86.82,107.42,254.13,2783,8547,76649
83402,43.524579,-112.272089,2,5,8,13,52,156,2,3,3,105.22,129.66,223.3,2193,6273,45422
83403,43.4667,-112.0335,2,2,5,13.75,95,180.8,2,3,5,100.17,234.74,594.2,87,313,1880
83404,43.42792,-111.973144,2,4,8,12,49,170,2,3,4,101.95,127.78,249.68,2574,7652,57424
83405,43.4667,-112.0335,4,6,8,8.75,54,163,2,2,3,95.57,117.87,178.11,49,117,963
83406,43.433913,-111.898,3,6,8,15,59,163,2,3,4,98.33,121.06,255.19,1700,5017,41762
83414,43.748639,-110.935969,2,4,9.25,1,23.5,109,1,2,3,20.45,124.81,588.69,74,147,2195
83415,43.4667,-112.0335,1,2,3,5,120,235,2,2,2,54.45,170.79,287.14,2,2,6
83420,44.04445,-111.327987,3,6,8,18,61,145.2,2,2,3,24.59,43.83,160.72,163,410,4225
83421,43.998728,-111.54807,4,8,8,7.25,35,179.5,2,2,3,37.21,91.54,1002.79,15,38,539
83422,43.738243,-111.223352,2,3,6,5,22,159,1,2,3,43.03,329.61,741.37,550,833,8999
83423,44.265619,-112.583222,2,5,7.25,7.5,64,114,2,3,3,50.01,98.46,563.55,45,131,1524
83424,43.87897,-111.189906,3,50,50,36.75,166,214,1,1,2.5,28.56,28.56,411.78,13,25,512
83425,43.916249,-112.166606,11,35,50,40,70,168,3,3,3,55.84,58.99,117.74,22,62,2265
83427,43.50731,-111.852705,4,5,8,24,163,181,3,3,5,109.25,114.66,256.14,225,846,5484
83428,43.37844,-111.256564,1.5,6,8,0,181,181,2,3,6,166.04,320.31,854.77,52,190,2056
83429,44.504716,-111.406262,2,2,3,6.5,22,57.5,1.7,3,3.2,34.47,106.57,633.92,56,116,353
83431,43.685526,-112.03904,4,7,8,22.75,138,170.8,2,3,4,76.15,88.01,146.2,63,215,2027
83433,44.495543,-111.328092,2,2,10,9.25,13,169.2,1.8,2,4,193.15,246.25,405.97,13,36,640
83434,43.743542,-112.030135,5,8,21,19,92,175,2,3,3,80.42,92.53,123.61,77,210,3094
83435,43.949845,-112.564951,8,16,50,73,76,324,2,3,3,58.96,105.67,109.31,25,61,1723
83436,43.894958,-111.488768,4,8,18.25,52.25,180,181,2,3,3,118.61,250.11,288.16,21,60,1053
83438,43.9595,-111.7569,2.75,5,7.25,7.75,19,21.2,2,2,2,82.69,82.69,82.69,3,6,30
83440,43.778181,-111.688932,4,6,8,13,45.5,151,1,2,3,59.07,76.45,261.72,1770,4072,46773
83442,43.696306,-111.875281,4,6,8,17,70,170,2,3,4,71.64,90.7,243.1,1227,3697,39295
83443,43.577068,-111.686694,4,6,8,11,45,121,2.2,3,4,47.17,47.17,97.75,95,332,2270
83444,43.72761,-112.199282,2,8,8,17,17,64,2,3,3,83.43,102.24,222.73,18,44,583
83445,44.188447,-111.602672,4,5,8.5,18,74,149,2,2,3,28.15,40.17,100.59,233,687,6588
83448,43.847699,-111.693241,4,8,10.75,17,62,155.8,2,2,3,47.41,69.34,195.16,179,406,5223
83449,43.357395,-111.314255,4,4.5,6,6,53,172,1,3,3,14.34,316.66,698.46,15,41,397
83450,43.840582,-112.453091,6,8,8,30,158,180.5,2,3,4,96.55,105.26,145.57,55,161,1983
83451,43.876076,-111.647536,3.5,6,8,34,71.5,156,2,3,4,68.09,90.1,263.35,22,67,589
83452,43.851244,-111.223738,2,5,8,5.25,24,125.8,2,2,3,46.22,139.81,584.89,111,242,2859
83454,43.5943,-111.9629,4,6,8,16.5,47,177,2,2,4,102.6,128.9,245.14,44,121,974
83455,43.598263,-111.161791,2,4,6,4,17,72.8,1,2,3,36.24,113.23,385.56,603,1141,7400
83460,43.815638,-111.785234,6,35,40,63,100,176.8,1,2,2,188.19,862.4,862.4,39,85,2711
83462,45.293259,-113.858035,1,2,4,6.5,34,163.5,1,2,3,59.29,141.37,151.34,60,95,285
83463,45.539891,-113.983229,3,3,7,5,22,81.5,1,2,2.8,167.27,171.27,293.77,7,15,79
83464,44.629929,-113.347509,2.5,4,7,5,9,112,2,2,3.8,160.32,183.85,1448.85,7,20,168
83465,44.800076,-113.68358,1,2,2,17.25,200,231.2,2,2,2,101.34,131.12,131.12,97,28,72
83466,45.409875,-113.882224,2,2,4,0,33.5,181,1,2,3,63.25,63.25,63.25,102,105,339
83467,45.109623,-113.7656,2,2,4,4,40,184,1,2,2,67.66,87.28,140.37,647,851,3121
83468,44.931667,-113.683874,2,4,5,3,6,16.5,1,2,2.8,11.78,28.22,511.98,5,11,44
83469,45.073277,-114.401702,2,2,2,0,0,0,3,3,3,415.24,415.24,415.24,1,3,6
83501,46.198808,-116.882166,2,3,5,5,26,124,2,3,4,69.53,102.75,122.46,4218,12779,58607
83520,46.517306,-116.334792,2,3,6,6.5,33.5,149.5,1.8,2,3,14.81,79.26,290.2,24,45,173
83522,45.88422,-116.503293,2,4,7,10,37,126.2,2,2,4,79.92,79.92,85.07,213,669,4347
83523,46.232506,-116.48908,2,4,5,13,46,157.5,2,4,6,48.2,50.84,77.03,100,411,1729
83524,46.348658,-116.710237,2,4,6,11,62,149,2,3,5,48.59,48.59,96.76,66,238,1013
83525,45.933628,-115.214532,2,2,3,0,14,84.7,1,2,7,108.94,267.71,295.47,33,139,368
83526,46.128429,-116.412751,2,2,4,4,12,44,2,2,3,57.04,57.04,88.5,42,87,312
83530,45.940613,-116.090208,2,4,7,4,31,141.5,1,2,4,47.52,93.18,168.36,687,1545,11334
83533,46.116102,-116.291664,4,22.5,50,7,48,140,2,2,3,34.38,58.46,79.96,18,44,1350
83535,46.568385,-116.740416,2,3,6,7,23,89.7,2,3,4,40.47,40.47,177.09,133,437,3622
83536,46.205059,-116.057348,2,3,7,5,43,173.5,2,3,4,48.14,48.14,90.17,544,1769,14218
83537,46.6472,-116.529143,2,2,3,1,5,9,1.3,2,3,51.71,56.64,139.83,58,93,288
83539,46.221321,-115.741512,2,4,8,9.75,100,189.5,2,3,4.3,36.02,57.82,84.77,241,769,18839
83540,46.429113,-116.765367,4,6,7,6,101,175,3,4,6,47.21,47.21,99.78,106,385,3364
83541,46.541056,-116.44987,2,3,4,5,41,165,2,3,4,19.98,58.31,87.97,192,663,2072
83542,45.534826,-116.273626,1.75,4,5.25,0,34,147,1,2,2.2,121.1,121.1,134.19,6,9,36
83543,46.282535,-116.244424,2,4,6,11,146.5,180,3,3,5,60.42,60.42,82.84,78,266,1517
83544,46.525104,-116.130599,2,2,4,2,22.5,98.5,2,3,4,12.85,29.84,108.5,608,2179,10923
83545,46.425018,-116.456292,2,3,6,15,28,119.8,2,3,4,28.65,28.65,72.44,55,189,852
83546,46.496936,-115.790008,2,3,8,0,11,52.2,2,3,4,35.73,35.73,35.73,53,155,850
83547,45.297488,-116.335711,2,2,4,3,21,77,1,2,3,82.7,129.41,170.72,19,38,99
83548,46.342882,-116.511125,2.5,4,4.25,0,4,45.5,1.8,2,3.2,38.46,38.46,127.39,5,12,45
83549,45.338266,-116.07995,1,2,5.5,2,46,209.2,2,2,3,70.83,109.13,142.08,113,79,652
83552,46.002528,-116.00317,2,3,4,6,31,155,2,2,3,65.57,102.33,126.96,62,159,698
83553,46.371788,-115.954095,2,3,8,0,77,164,2,3,6,34.57,34.57,94.99,78,364,4899
83554,45.758722,-116.217535,2,2,3,1,7.5,102,2,4,6.7,96.14,98.65,98.65,54,168,528
83555,46.22622,-116.617955,2,3,5,0,27,109,1.5,3,3.5,53.8,86.66,144.73,24,80,348
83601,43.689025,-115.410269,3,3,3,2,2,2,1,1,1,3124.43,3124.43,3124.43,1,1,3
83604,42.49895,-115.504166,5,8,75,99.25,182,359.2,3,4,4.8,116.6,128.44,247.6,15,60,1968
83605,43.668103,-116.648324,2,4,8,10,33,114,2,2,3,100.03,134.89,305.65,1221,3182,22680
83606,43.6631,-116.6865,2,4,6,14.75,49,159,2,2.5,5,102.53,136.47,157.87,65,198,2813
83607,43.673356,-116.746669,3,4,8,10,32.5,103.5,2,2,3,102.38,138.3,161.72,1544,3926,27533
83610,44.659254,-116.803978,1,2,3,0,35,209.5,2,3,4,120.66,120.66,154.86,124,162,537
83611,44.425392,-115.718408,2,2,4,5,29,133,1,2,3,71.39,229.46,685.18,158,413,2653
83612,44.946331,-116.559343,2,4,8,7,22,88,2,2,3,33.76,102.94,416.45,70,184,1611
83615,44.75699,-116.131324,2,3,4,7,24,86.2,1,2,3,79.25,118.35,388.45,131,253,1219
83616,43.760582,-116.387926,3,4,6,16,75,170,2,2,3,88.19,122.03,146.35,3569,9588,57754
83617,43.946159,-116.492729,2,4,6,12,36,123.5,2,2,3,66.33,102.06,147.56,1036,2982,18021
83619,43.974935,-116.892258,3,4,7,13,38,140,2,3,3,97.55,142.93,296.36,402,1112,7523
83622,44.080382,-115.517807,2,4,6,9,48,133.5,1,2,3,32.01,49.07,160.45,159,330,2052
83623,43.12428,-115.336247,2,6,8,28,91.5,176,2.7,3,4,68.63,118.73,156.66,52,173,1202
83624,42.552246,-116.369237,3,5,8,26,52,182,2,2,4,157.77,197.29,235.41,27,81,906
83626,43.676644,-116.827127,2.25,5,8,30,91.5,171,2,3,4,142.97,146.39,287.3,106,317,2957
83627,42.987587,-115.547197,2,2,5,12,28.5,118,2,3,4,138.05,138.71,710.05,34,146,392
83628,43.612916,-116.961098,3,4,6,8,35,110,2,3,4,101.93,147.19,364.88,85,242,1505
83629,43.972797,-116.087469,3,4,7.5,24,76,179,2,3,3,45.09,49.64,97.04,125,307,1991
83630,43.6104,-116.7824,2,2,2,3,3,3,1,1,1,781.28,781.28,781.28,1,1,2
83631,43.833068,-115.852554,2,6,8,13,30,146,2,2,3,37.73,60.34,115.01,118,308,2513
83632,44.546812,-116.342621,2,2.5,6,8,37,181.5,1,2.5,3,93.21,130.79,360.51,16,39,717
83633,42.88504,-115.245526,2,2,2,9,26.5,44,3,3.5,4,395.68,406.71,417.75,2,7,14
83634,43.407269,-116.30398,3,4,8,14,45,131,2,2,3,101.54,130,148.69,1565,4038,28021
83635,44.8326,-116.0838,4.25,5,5.75,61.75,64,148,3.2,4,4.8,165.27,199.34,724.43,3,12,61
83636,43.835264,-116.558814,4,6,8,10.75,83,181,1,1,2.2,93.25,121.68,129.17,17,29,224
83637,44.201374,-115.442353,2,4,6,5,41,109,1,2,2,23.62,40.33,476.56,40,88,642
83638,44.812188,-115.473032,2,2,4,5,27,152,1,2,3,59.61,111.6,519.74,836,1553,5949
83639,43.517604,-116.87113,2,4,8,6.75,23,88.2,2,2,3,124.52,162.73,489.28,101,228,2575
83641,43.367533,-116.577911,2,5,8,15,67,157,2,3,3,112.21,156.99,199.88,181,511,5174
83642,43.569526,-116.403984,3,5,7,16,53,151,2,2,3,88.99,127.91,139.1,5017,13298,93425
83643,44.676644,-116.380237,3.75,6,29.5,21.25,94,148.2,1,2,3,79.13,153.54,203.4,9,20,470
83644,43.744069,-116.587782,2,4.5,8,15.5,52,123,2,3,3,88.93,122.44,155.83,768,2138,15933
83645,44.390044,-116.631318,2,4.5,8,2,11,46,2,3,4,34.39,66.27,505.63,36,120,575
83646,43.652122,-116.426272,3,5,7,14,47,142.5,2,2,3,90.43,119.24,133.53,6124,15664,108798
83647,43.287752,-115.615274,2,4,7,11,40,136.8,2,2,4,56.36,111.07,441.44,775,2380,19641
83648,43.028398,-116.024748,3,4,6,5,10,31,1,2,3,126.02,153.41,245.06,105,211,1227
83650,43.04195,-116.627682,1.25,2,7,5,22,45.5,2,3,4,178.1,195.24,537.48,15,50,280
83651,43.598048,-116.6102,2,4,8,11,35,117,2,2,3,103.99,128.72,166.15,1489,4343,29429
83652,43.5408,-116.5625,1,1,4.75,15.25,16,26.5,2.5,4,4,123.46,173.45,2796.58,3,10,20
83653,43.5408,-116.5625,2,6,10,17.5,61.5,156.5,2,3,4,127.93,148.86,218.13,92,281,2593
83654,45.013836,-116.305418,2,3,6,1,24,137.5,1,2.5,3,146.31,170.37,1056.14,200,419,2056
83655,43.952974,-116.803074,2,4,6,18,65,158.8,2,3,4,79.36,119.67,297.81,307,871,5468
83656,43.726354,-116.799797,3,5,6.5,18,30,66.7,2,2,3.2,84.04,104.32,158.63,33,85,778
83657,44.284988,-116.279102,3.25,5,7.5,5.5,23,30,1.2,2,2.8,9.83,81.71,763.84,7,14,75
83660,43.85035,-116.912422,3,5,8,13,38,128,2,3,4,103.57,127.74,163.81,267,748,4578
83661,44.075718,-116.714711,2,4,8,11,37,123,2,3,4,63.89,118.54,209.58,392,1168,7479
83666,43.959714,-115.997466,1.5,3,28,31.5,81,215,2,4,5.5,27.84,69.72,322.31,4,15,191
83669,43.711757,-116.494267,3,4,7,13,42,135,2,2,3,88.28,123.95,161.08,989,2747,18070
83670,44.03127,-116.386558,2,4,9.25,16.5,44,128,2,2,3,38.36,102.06,529.11,25,71,739
83671,45.322073,-115.639618,1,1,2.5,0,0,0,1.5,3,4.5,1943.6,2283.45,2408.91,3,9,15
83672,44.417849,-116.958434,2,4,8,10,38,157,2,3,4,62.92,107.45,251.88,323,1093,6909
83676,43.650321,-116.919602,2,4,8,12,40.5,137.5,2,3,4,142.56,151.68,321.46,144,393,3466
83677,45.042904,-115.204505,2,2,2.75,-0.25,2,13.3,1,1,1.8,149.52,370.47,760.68,3,4,9
83680,43.6124,-116.3908,3,5,8,18,39,113,1.2,2,3,81.92,120.8,269.98,60,122,1083
