CustZip,visitorzip_lat,visitorzip_lon,per_family_annual_income,non_hs_educated,PopulationRaceWhite,Dist_to_park,util_days,disabled_percent,MedianAge
87031,34.768088,-106.745102,43189.91383,0.213979618,0.33862734,39.87942431,0.263913783,0.172341528,35
87034,34.840788,-107.714004,31050.87719,0.103086014,0.006796556,38.23567657,0.008155868,0.166385847,32.5
87035,34.869311,-105.735862,31206.86416,0.154381387,0.582691249,24.18477904,0.302696753,0.209781563,39.2
87036,34.45227,-106.286444,33382.34583,0.168106834,0.51124197,54.05386657,0.124197002,0.196199281,49.9
87037,36.188601,-107.830334,21832.66332,0.515418502,0.016248154,31.65589806,0.225997046,0.184568835,30.1
87038,35.079256,-107.453006,28686.95652,0.020958084,0.019480519,32.38282449,0.025974026,0.183838384,32.2
87040,35.110656,-107.365271,24011.2426,0.0433213,0.010080645,30.42748201,0.316532258,0.068396226,41.7
87041,35.606996,-106.345194,37725.08834,0.232342007,0.138479001,6.466897628,0.760499432,0.220052083,34.7
87042,34.858536,-106.562102,47385.43192,0.174183515,0.410812294,37.06882034,0.271130626,0.176647525,43.5
87043,35.29021,-106.4433,86907.39657,0.027360989,0.753167063,10.34375705,0.922406968,0.112868048,56
87044,35.714904,-106.536201,49309.41176,0.17260274,0.359173127,6.330317487,1.519379845,0.155555556,46.2
87045,35.349264,-108.10365,14831.39535,0.474722565,0.065105654,35.57983521,0.013135351,0.220203488,29.1
87046,36.171538,-107.051614,18873.25581,0,0.698924731,25.68013834,0.155913978,0,52.6
87047,35.218828,-106.293006,66030.81998,0.022222222,0.786881896,5.884110845,1.64589293,0.07206041,50.8
87048,35.239888,-106.624036,83063.0346,0.039481352,0.675074868,17.12385738,1.25973278,0.112156776,51.1
87049,35.142693,-107.669326,19217,0.299065421,0.055498458,18.66275901,0.042137718,0.178356713,36.3
87051,35.1112,-107.8839,61127.65957,0.143979058,0.259029928,18.85580294,0.080495356,0.313868613,41
87052,35.542643,-106.393602,39961.53846,0.291791492,0.001571339,13.43295441,0.153048397,0.069247718,27.5
87053,35.55204,-106.763578,43501.02389,0.183284457,0.054108216,18.44021063,0.082164329,0.145101664,33.2
87056,35.188939,-105.945166,69027.8607,0.071895425,0.700209644,25.61540528,0.938155136,0.093375898,47.7
87059,35.005536,-106.312669,71651.58949,0.055939028,0.706892961,1.286920308,1.170762182,0.095864662,47.5
87061,34.743117,-106.376279,46557.57576,0.188,0.355795148,30.79257243,0.067385445,0.343971631,50.9
87062,34.437497,-106.662454,21551.04167,0.374433364,0.322632424,68.83051906,0.585874799,0.278688525,35.6
87063,34.504066,-106.008632,37358.13953,0.214765101,0.250773994,51.24742716,0.003095975,0.153846154,41.4
87064,36.135212,-106.548105,12003.84615,0.408163265,0.180124224,11.73361097,0.819875776,0.297297297,46.3
87068,34.944297,-106.773655,55351.48568,0.089017341,0.490851735,35.27425057,0.407570978,0.147465438,45.5
87072,35.604171,-106.38388,27453.36788,0.131661442,0.004545455,3.918654616,0.121212121,0.097959184,32
87083,35.648618,-106.340415,34163.70107,0.038374718,0.597539543,1.297203593,2.20913884,0.12,54.1
87102,35.078262,-106.64553,20135.23282,0.245929798,0.250330126,24.28525935,0.212648557,0.13748519,33.5
87104,35.104091,-106.674548,40316.3633,0.133736397,0.353707828,24.9817007,0.273034727,0.148732348,41
87105,34.998383,-106.647454,37365.53522,0.27330302,0.147884882,29.07019348,0.315100555,0.147219004,35.1
87106,35.062202,-106.619756,30609.7987,0.088339446,0.506978122,22.66033739,0.503794469,0.080462013,28.6
87107,35.14461,-106.646549,50047.81945,0.134358228,0.373953757,20.48707319,0.402494949,0.134832909,40.8
87108,35.06928,-106.577461,23088.73124,0.219332345,0.332548451,19.56665146,0.254534634,0.150851979,34.5
87109,35.151192,-106.570022,40381.51762,0.065515231,0.53583795,14.89537567,0.425529284,0.139395934,38.3
87110,35.109102,-106.577492,38713.21433,0.062129544,0.536190945,18.05503801,0.511959987,0.142309624,42.1
87111,35.129602,-106.49471,63173.90956,0.034697341,0.678916622,12.38474917,0.620994866,0.136267902,45.1
87112,35.099877,-106.516004,41561.53283,0.090347869,0.557773495,13.83452785,0.516749266,0.154448874,40.8
87113,35.181275,-106.592831,65037.05426,0.106717438,0.467707398,15.67283047,0.57518823,0.113741669,35.8
87114,35.125938,-106.799894,60151.04727,0.069931081,0.45268812,22.14939452,0.455966117,0.102433214,33.2
87116,35.007364,-106.538294,57646.43144,0.017791732,0.624726743,17.95344396,0.494534855,0.060446009,23.3
87120,35.123559,-106.761221,58120.46263,0.069886061,0.366923461,26.04117849,0.510366579,0.104543185,34.7
87121,35.026574,-106.784444,38665.73411,0.273745009,0.126523377,32.25582986,0.156045933,0.091701098,27.9
87122,35.171354,-106.496047,118525.595,0.012467244,0.718417979,9.150886538,0.855092618,0.065611624,46.6
87123,35.064328,-106.471246,44171.70246,0.14214253,0.446585319,14.26747891,0.392615993,0.14705206,37.2
87124,35.284205,-106.746147,54791.4631,0.070642631,0.551124426,23.05646017,0.647614972,0.124736465,37.5
87144,35.309335,-106.676598,65711.8216,0.061142096,0.512871497,20.59385359,0.658023808,0.117647059,33.7
87301,35.389999,-108.622265,34842.10398,0.208028933,0.213778829,86.7751693,0.223451888,0.12372591,31.8
87305,35.357029,-108.809494,23558.67689,0.319421258,0.069253731,87.81031044,0.350746269,0.13670412,32
87311,35.591482,-108.499012,16564.1791,0.395187166,0.003089354,77.92722056,0.00095057,0.158595642,27.8
87312,35.46836,-108.448304,16431.21693,0.311284047,0.164075993,56.00446326,4.288428325,0.177595628,33.9
87313,35.719282,-107.88084,22082.99763,0.298667533,0.027552102,25.39276527,0.110031791,0.140044897,30.2
87316,35.429311,-108.474642,24995.72864,0.204597701,0.033742331,76.91382166,0.017638037,0.14528703,30.6
87317,35.596584,-108.753482,9775.938567,0.597457627,0.0700409,83.63667428,0.035787321,0.135405105,31.5
87319,35.49352,-108.894194,28343.81625,0.477317554,0.030021834,87.7981695,0.040938865,0.048837209,32
87320,35.778357,-108.845964,34006.28019,0.253071253,0.002614379,80.63298196,0.016993464,0.119521912,30.3
87321,35.132444,-108.505004,16359.25466,0.339765101,0.274483378,69.11967209,0.380503145,0.294389821,39.1
87322,35.533229,-108.650182,24971.42857,0.187969925,0.186234818,81.21882047,1.376518219,0.252380952,28.6
87323,35.592228,-107.668152,25023.88167,0.283527697,0.108600263,40.96839206,0.100702062,0.194670777,30
87325,35.829754,-108.657855,29211.15926,0.2465,0.014172709,56.77997931,0.02966381,0.129959388,33.4
87326,35.299352,-108.841952,28140.78212,0.350318471,0.101895735,87.80426912,0.468009479,0.122305764,33.9
87327,35.133039,-108.774591,29566.32809,0.224868914,0.021819104,92.93985313,0.062793353,0.098613534,31
87328,35.86335,-108.886884,27625.06812,0.260172626,0.014242879,84.10004053,0.002623688,0.083212944,25.19156672
87347,35.430374,-108.451898,27658.67769,0.226190476,0.55987055,68.80268986,1.734627832,0.027237354,50.8
87357,34.854728,-108.278736,24726.97674,0.25813449,0.092715232,80.03068004,0.049668874,0.192554557,30
87364,36.144904,-108.718234,23526.4624,0.315049226,0.00270027,64.93338047,0,0.132231405,36
87375,35.683467,-108.807203,20920.75472,0.291723202,0.010335108,83.05112815,0.041340432,0.118466899,29.3
87401,36.464714,-108.139779,47018.93177,0.183685931,0.472987277,70.39922509,0.575616184,0.112579105,31.8
87402,36.792091,-108.142447,73623.00375,0.072594027,0.655066159,65.58189924,0.827170564,0.093893749,35.3
87410,36.871784,-107.951175,50695.00604,0.160798978,0.696756235,56.78909018,0.82406408,0.125294224,36.2
87412,36.613034,-107.744779,37492.64305,0.353135314,0.388198758,65.29643897,0.920289855,0.107913669,42.4
87413,36.619882,-107.758426,47843.72498,0.200466673,0.448785136,69.87120435,0.703727966,0.115736677,33.2
87415,36.84599,-108.102596,66730.1676,0.258202568,0.733109994,61.15923926,0.723059743,0.175070822,42.2
87416,36.767675,-108.437718,41055.48942,0.179937659,0.105060506,78.04209913,0.11752842,0.102229473,29.5
87417,36.764059,-108.36342,35281,0.131158029,0.316497829,75.61316279,0.558031838,0.125021735,30.1
87418,36.933167,-108.148916,82939.48052,0.107942974,0.774315392,51.79109358,0.465533522,0.055617978,38.2
87419,36.840934,-107.694888,17749.0566,0.142857143,0.75,57.831323,0.129310345,0.020746888,52.9
87420,36.500883,-108.64777,36613.61543,0.184027778,0.011698838,84.10468921,0.104955294,0.086534012,30.3
87421,36.796648,-108.385154,35212.05036,0.25334608,0.239978621,79.4879041,0.1010155,0.121794872,32
87455,36.282198,-108.714806,24360.23891,0.34159292,0.018285714,69.70325917,0.014285714,0.106666667,36.2
87461,36.44719,-108.784465,23482.22749,0.407004831,0.003802281,89.39255628,0.022813688,0.087857143,32.9
87499,36.7576,-108.1085,16977.41935,0.437037037,0.017660044,68.83145853,4.98013245,0.106976744,36.3
87501,35.837206,-105.851313,52866.52933,0.054927177,0.640852974,18.99443562,0.697629894,0.132148878,52.7
87505,35.614824,-105.878783,45209.01552,0.103037964,0.529971302,22.83924701,0.642408022,0.150442183,48.1
87506,35.798604,-106.028904,84031.02269,0.083744835,0.409379968,13.48468017,0.425039746,0.123708274,48.3
87507,35.576264,-106.10623,39332.14971,0.222909796,0.239289606,23.74739277,0.403486598,0.119497398,34
87508,35.517928,-105.955471,67937.35616,0.095286538,0.579057361,31.03346505,0.926744762,0.11922968,47.6
87510,36.145872,-106.236957,31810.53763,0.043902439,0.299270073,19.13021046,0.714416058,0.091304348,46.2
87511,36.08938,-105.988116,27424.63054,0.233495483,0.090280306,33.42219355,0.333090644,0.147482014,36.4
87512,36.889269,-105.38484,32892.3913,0.251396648,0.261306533,20.03136037,0.040201005,0.39408867,52.6
87513,36.551628,-105.627324,39772.62443,0.103773585,0.45183714,17.86230695,0.394240318,0.131923464,44.2
87514,36.494232,-105.618806,39695.20866,0.047265987,0.508550186,20.91738345,1.040892193,0.13387574,48.1
87515,36.485514,-106.405737,15758.01527,0.244680851,0.073954984,27.44304388,0.884244373,0.560606061,45.1
87516,36.103905,-106.468697,65640.42553,0.233576642,0.061538462,5.179338157,0.130769231,0.170454545,53.9
87518,36.516577,-106.546492,70386.48649,0,0.230769231,28.1141886,0.021978022,0.353448276,43.9
87519,36.728371,-105.64623,39692.34694,0.180929095,0.191304348,10.19716464,0.130434783,0.090027701,46.4
87520,36.89712,-106.604868,34179.63247,0.164948454,0.372797745,31.91696502,0.317829457,0.149575441,50.5
87521,36.121748,-105.577108,18359.71564,0.1584,0.14556331,16.39237099,0.335992024,0.324966975,46.1
87522,36.027324,-105.777971,21045.686,0.262937794,0.091016548,18.94397933,0.171394799,0.253942181,41.7
87523,36.0076,-105.8609,7475.757576,0.69266055,0.034567901,20.37007977,0.249382716,1,46.6
87525,36.4008,-105.5751,30385.36585,0,0.763888889,10.83554996,2.847222222,0,54.7
87527,36.161693,-105.870922,21729.29782,0.162162162,0.263636364,28.72138568,0.472727273,0.307443366,48.1
87528,36.541746,-107.202124,36021.04779,0.198217095,0.038337723,24.73966766,0.033655253,0.084431138,27.6
87529,36.478768,-105.616768,54210.3981,0.078768783,0.465,26.6081928,0.529166667,0.165827338,46.6
87530,36.369919,-106.298527,18799.51691,0.12,0.180698152,16.27373036,0.292607803,0.46875,46.6
87531,36.148548,-106.014601,33146.66667,0.211081794,0.451086957,36.33316528,0.418478261,0.209638554,56.8
87532,35.979378,-106.147046,40146.54932,0.209288703,0.120616803,25.07966211,0.458047522,0.151311068,37.8
87533,36.0007,-106.0725,15833.84615,0.451219512,0.021621622,27.45040275,4.875675676,0.182481752,27.6
87535,35.609116,-105.788304,22477.06093,0.111969112,0.418110236,22.66871198,1.188188976,0.224510814,46.5
87537,36.054845,-106.250123,45955.2583,0.323426573,0.083530605,25.31276785,0.081501522,0.215121023,34.8
87539,36.293792,-106.116561,27987.2,0,0.215613383,27.97191838,0.167286245,0.187702265,49.7
87540,35.386986,-105.903298,47404.65632,0.029641186,0.747562297,39.99444171,0.570964247,0.086269745,54.9
87543,36.105662,-105.654159,63461.68224,0.338278932,0.234817814,13.65886273,0.255060729,0.18317757,50.9
87544,35.838418,-106.314784,91556.0094,0.030234019,0.762618384,7.571304819,1.320278552,0.09027233,44.3
87548,36.175454,-106.150784,55428.73239,0.283289817,0.188577586,20.06387797,0.139008621,0.204311153,41.3
87549,36.612715,-105.864533,36762.04545,0,0.204830054,28.29139801,0.609123435,0.062836625,36.4
87551,36.684628,-106.645677,38842.65734,0.102880658,0.318032787,30.29541972,0.819672131,0.25308642,56.2
87552,35.583014,-105.557022,33662.65146,0.145208132,0.199699248,23.26841315,0.613533835,0.179341317,41.7
87553,36.224958,-105.72489,23983.16633,0.168,0.055417701,16.52517132,0.396195203,0.275992439,43.3
87556,36.698505,-105.464774,29353.36449,0.149342891,0.270997104,2.635558444,0.393049235,0.240651122,45.9
87557,36.2763,-105.540878,30218.81781,0.159333333,0.279760969,25.28635623,0.274571474,0.154640741,41.5
87558,36.703795,-105.404388,34714.03509,0.005555556,0.869636964,3.731567556,0.846534653,0.177419355,42.9
87560,35.296804,-105.495632,21476.61692,0.157129001,0.206228374,62.80708709,0.314186851,0.196198235,44
87562,35.3026,-105.6629,30582.30089,0.0375,0.265625,31.21071725,0.302083333,0.225287356,41.9
87564,36.637005,-105.618159,38152.63158,0.067901235,0.53313253,10.74446508,0.174698795,0.290575916,47.7
87565,35.503181,-105.462495,15899.00498,0.102040816,0.207112971,41.17630396,0.257322176,0.140186916,46.1
87566,36.053326,-106.07205,34465.10758,0.202399583,0.053,33.23184491,0.239333333,0.179856115,36.9
87567,35.950456,-106.03617,30536.27608,0.294792586,0.0875153,20.69537707,0.855569155,0.219917012,33.4
87569,35.342638,-105.254821,31354.65116,0.12254902,0.199095023,53.7706985,0.081447964,0.279909707,43.2
87571,36.410918,-105.525839,23414.62451,0.125736991,0.381684606,28.86352759,0.275499744,0.176787317,45
87575,36.618469,-106.564314,41712.80277,0.08438061,0.166032953,27.0593469,0.311787072,0.13997114,41.8
87578,36.052888,-105.774698,89754.04412,0.070520231,0.134206219,22.51785446,0.908346972,0.327425373,46.8
87579,36.141476,-105.593438,25918.18182,0.129411765,0.151685393,13.91528094,0.842696629,0.190073918,48.8
87580,36.576802,-105.510998,71155.18868,0,0.547884187,11.28930652,0.055679287,0.143626571,46.4
87582,36.160598,-105.973444,70037.4552,0.121925134,0.131111111,36.49226704,0.185185185,0.145454545,40.4
87701,35.542482,-105.089475,27241.39731,0.175800447,0.169314277,45.59622191,0.155868732,0.245353725,38.7
87710,36.393545,-105.177518,51144.60094,0.045865633,0.780542986,35.99385026,1.675904977,0.184878049,52.7
87711,35.093495,-105.079706,16601.76678,0.331753555,0.098273572,91.23169597,0.077025232,0.354906054,42.7
87714,36.627696,-105.038472,25505.09804,0.181679389,0.443961772,37.78933482,0.0981755,0.220750552,46.9
87715,35.976556,-105.542076,34380.42553,0.116981132,0.129699248,21.23069275,0.033834586,0.255240444,47.2
87718,36.571634,-105.255434,27467.94258,0.030864198,0.764453961,25.49349977,0.552462527,0.246017699,52.1
87722,36.108326,-105.123252,8402.234637,0.225,0.228723404,31.83507372,0.039893617,0.595,49.5
87728,36.54593,-104.629436,20609.78261,0.172413793,0.587529976,61.50597262,3.170263789,0.259927798,43.4
87729,36.2956,-104.773045,35254.09836,0,0.555555556,65.34071466,0.111111111,0.224637681,57
87732,36.050601,-105.361963,11830.15214,0.046565774,0.163875598,24.28035702,0.469497608,0.238020424,45.4
87734,36.008076,-104.980584,14969.04762,0.089473684,0.331491713,41.51477115,0.779005525,0.373684211,54.9
87736,35.98156,-105.176845,44063.63636,0.090909091,0.137339056,30.83357798,0.012875536,0.476102941,41.1
87740,36.738024,-104.571433,29815.48165,0.168380463,0.442488845,66.86979254,0.12902826,0.263877822,44.2
87742,35.818412,-105.336242,39112.92776,0.053859964,0.39408867,26.17560525,0.32183908,0.127438231,52.8
87743,36.001992,-104.029142,53163.97849,0.123287671,0.484764543,120.2114979,0.027700831,0.276712329,56.3
87745,35.786281,-105.15327,45487.96992,0.014947683,0.342507645,34.08158123,0.175840979,0.148309706,47.5
87747,36.408015,-104.433593,31916.90141,0.129032258,0.391625616,68.58644697,0.0591133,0.225897255,45.3
87752,36.002017,-104.655482,25860.84906,0.146258503,0.232018561,71.42516432,0.466357309,0.33416771,50.8
87801,33.9683,-106.584703,25599.51621,0.220068415,0.389687897,117.3675649,0.195186381,0.262797589,34.5
87821,33.890316,-108.205292,34954.51807,0.06779661,0.81547619,89.08653111,3.549107143,0.241626794,57.6
87823,34.171063,-106.913518,87965.97938,0.027597403,0.489819005,106.3346868,0.226244344,0.18943299,44.3
87825,34.028214,-107.266537,15398.29659,0.225059856,0.264754918,126.7534888,0.042347449,0.265893037,36.2
87827,34.313013,-108.266744,13350.68493,0.139534884,0.815217391,90.29460223,0.235507246,0.284883721,59.3
87828,34.08093,-106.835805,31059.87654,0.057251908,0.321678322,100.8502118,0.123543124,0.127105666,40.3
87829,34.251549,-108.734152,25228.16229,0.112956811,0.745119306,73.20213464,0.276572668,0.348330914,52.9
87830,33.67028,-108.714424,36024.16851,0.16374269,0.692692693,31.46655193,0.594594595,0.248536109,53.5
87831,34.269675,-106.853441,42324.09639,0.157894737,0.625641026,97.10460836,0.025641026,0.171568627,47.9
87832,33.982462,-106.503142,53982.96296,0.146507666,0.465,119.792527,0.413333333,0.235572375,48.4
87901,33.184832,-106.960032,17193.03566,0.144198273,0.683989354,128.8184109,0.186860905,0.305383803,52.3
87930,32.763925,-107.415304,28945.97315,0.19800885,0.260554885,142.50027,0.517490953,0.239642567,38.4
87931,33.027956,-107.506433,19858.02469,0.122147651,0.769716088,146.8699597,0.249211356,0.212080537,57.8
87935,33.300356,-107.231601,18376.5625,0.210648148,0.828813559,123.8788085,0.773446328,0.395969176,63
87937,32.624387,-107.103596,26561.09453,0.53625,0.12655162,119.4496072,0.016651529,0.094599365,28.4
87941,32.715617,-107.218246,32231.09756,0.616621984,0.092927632,125.25307,0.029605263,0.070967742,25.2
87942,33.17646,-107.347964,17407.32265,0.079566004,0.736080178,136.258014,0.073496659,0.286318759,54.8
87943,33.287727,-107.73955,28518.80342,0.436046512,0.793859649,129.971952,0.328947368,0.244565217,56.5
88001,32.285823,-106.744852,21539.23473,0.197401051,0.27502401,99.94261627,0.08355565,0.127790802,27.5
88002,32.298923,-106.479606,39463.67615,0.112570356,0.600845411,74.72526131,0.198671498,0.018726592,22.6
88005,32.283761,-107.002487,46651.15039,0.178924144,0.392425136,102.1816427,0.235101047,0.127320391,38.3
88007,32.399078,-106.913106,56519.29489,0.19583429,0.381154358,102.9365452,0.214737192,0.108664745,38.3
88008,31.849544,-106.638748,47218.31832,0.144146608,0.226030973,127.3257279,0.112058465,0.096609612,33.9
88009,32.3503,-108.7081,28313.7931,0,0.795454545,64.08692528,2.454545455,0.04375,28.5
88011,32.302486,-106.641604,57616.44256,0.047840457,0.547837389,96.13051136,0.277384649,0.103796613,40.3
88012,32.614135,-106.774444,43007.33586,0.175469143,0.335541774,90.59754987,0.127383383,0.103798926,31.3
88020,31.65596,-108.62913,34980.28986,0.320247934,0.657596372,31.49490802,0.088435374,0.201724138,44.9
88021,31.990619,-106.651897,35790.64156,0.409019299,0.080071657,112.2282842,0.04587156,0.088948188,29
88022,32.796971,-108.184464,26859.92063,0.182783019,0.418466121,130.8160546,0.161578555,0.287671233,45
88023,32.716868,-107.888929,39999.26855,0.236645606,0.150872818,132.4732276,0.347464672,0.227555881,40
88025,32.906585,-108.743486,58659.50413,0.07641196,0.90234375,87.30491702,0.4765625,0.107723577,52.2
88026,32.783176,-108.165059,18282.02765,0.322140609,0.174306393,132.5931017,0.142943305,0.37020316,41.5
88027,32.03698,-106.685173,33502.45399,0.22324159,0.085192698,112.5383681,0.016227181,0.098591549,37.5
88028,32.9622,-108.6108,73771.42857,0.043678161,0.916666667,99.84601226,0.18699187,0.0671875,51.9
88029,31.91363,-107.756821,19721.33132,0.535545024,0.190069407,137.1837239,0.076882007,0.172301691,38.3
88030,32.194518,-107.763247,29878.98567,0.299250713,0.372104039,133.4637612,0.259150805,0.171826358,39.6
88032,32.3876,-106.8162,72195.52239,0,0.112820513,80.89853206,0.087179487,0,37.9
88034,32.5055,-107.9949,28940.90909,0.384,0.5625,139.6470143,0.270833333,0.632,56.5
88038,33.051662,-108.424346,37157.21393,0.09221902,0.740139211,103.0261282,1.292343387,0.22246696,52.6
88039,33.325916,-108.627616,10747.87645,0.090909091,0.864516129,60.22796445,1.139784946,0.113636364,58
88040,31.939948,-108.371031,22812.69841,0.142857143,0.698275862,75.65852201,0.344827586,0.369565217,49.8
88041,32.893038,-108.086197,36929.12621,0.052576236,0.623491553,145.2742627,0.098149638,0.28986711,56.7
88042,32.868054,-107.585035,52320.83333,0.277777778,0.84,156.4810067,0.324,0.038626609,61.8
88043,32.313101,-108.269363,29762.18612,0.179824561,0.315237508,127.8412114,0.091301666,0.333536958,44
88044,32.005513,-106.945168,48793.73156,0.241457003,0.191221766,108.4496086,0.291837782,0.085508551,39.2
88045,32.349154,-108.786582,33922.81926,0.219741481,0.325505188,66.05368834,0.33861278,0.205705313,39.2
88046,32.2701,-106.8024,33734.22619,0.082524272,0.348637016,104.4109973,0.472022956,0.115789474,47.1
88047,32.219705,-106.71692,31582.41431,0.273006135,0.243518048,102.5141684,0.233858668,0.068828214,33.6
88048,32.135641,-106.623477,26395.81478,0.505555556,0.042723977,104.0589811,0.004919731,0.067051733,28.6
88049,32.9486,-107.9121,48751.83246,0.091703057,0.666666667,138.8812113,1.441176471,0.458515284,56.8
88052,32.455084,-106.59802,15679.23077,0,0.57037037,80.74015623,0.177777778,0.295774648,46.5
88056,31.843095,-108.944747,9877.966102,0,0.746781116,13.78456599,0.721030043,0.317460317,50.8
88061,32.85019,-108.261664,37014.79148,0.159001727,0.531450094,125.47516,0.264891041,0.188985475,45
88063,31.803014,-106.571528,27847.68735,0.539740411,0.019689038,129.19508,0.052191577,0.113405239,28.09514806
88065,32.669192,-108.279232,42993.23308,0.083333333,0.541666667,118.7720259,0.426282051,0.294890511,37.6
88081,32.05039,-106.42477,32749.54998,0.468464012,0.183409728,99.1796487,0.077221798,0.134146341,28.4
88101,34.509263,-103.280274,44311.95575,0.18231626,0.498066924,245.6798869,0.133048927,0.148040441,31.3
88113,33.800837,-103.149961,54000,0.463414634,0.524271845,234.7289682,0.174757282,0.077669903,45.4
88116,33.943628,-103.688621,37396.33508,0.162068966,0.806593407,191.8877193,0.395604396,0.244623656,45.9
88118,34.34007,-103.725832,57014.66667,0.263736264,0.805555556,207.7054209,0.011111111,0.190677966,45.4
88119,34.387466,-104.282684,30799.88493,0.18261563,0.591614907,176.4906877,0.345238095,0.198808234,47.6
88120,34.81228,-103.337319,33521.78218,0.155555556,0.765690377,221.8814459,0.025104603,0.199029126,46.1
88121,34.759423,-103.953556,49063.49206,0.234234234,0.881578947,199.0114866,0.026315789,0.096,49.5
88124,34.54883,-103.660834,34947.15128,0.137199434,0.815450644,216.0560244,0.14248927,0.202448211,45.2
88125,33.61568,-103.231606,45778.78788,0,0.877777778,209.1276785,0.311111111,0.098360656,44.5
88130,34.084605,-103.330748,34855.28205,0.196220653,0.541901239,225.4318365,0.118224224,0.149041568,29
88132,33.952872,-103.189859,39508.97436,0.089041096,0.753768844,226.5656469,0.010050251,0.134831461,46.6
88134,34.347956,-104.080036,42269.56522,0.181818182,0.543478261,186.0997651,0.152173913,0.270833333,55
88135,34.525659,-103.10256,45191.57212,0.275336323,0.490022173,256.6353277,0.007206208,0.164324985,31.9
88201,33.465216,-104.41449,47684.00322,0.125951271,0.598391526,102.108371,0.130600235,0.161124103,39.9
88203,33.262522,-104.539816,33922.50023,0.271178136,0.335033744,101.7416998,0.139254143,0.168013969,31
88210,32.722931,-104.328138,77359.38697,0.188747045,0.484288784,116.8317599,0.142126968,0.118284693,35.1
88220,32.312153,-104.287489,47214.02839,0.184504096,0.550481838,144.6921479,0.125930319,0.167252958,38.30180282
88230,33.211326,-104.379498,45785.32544,0.374880153,0.329214134,116.2690352,0.0770419,0.181382488,34.6
88231,32.45888,-103.253332,48834.30475,0.27886919,0.520691785,235.7095685,0.190240889,0.15482866,34.2
88232,33.0667,-104.218606,41395.64033,0.336866902,0.347326733,121.3010259,0.017029703,0.166892197,32.6
88240,32.637764,-103.439314,45236.47376,0.276419842,0.391639075,231.4029026,0.098737516,0.125722787,30.9
88242,32.823919,-103.169717,84561.33519,0.195298373,0.663247028,229.4622769,0.206643869,0.085381267,36.7
88250,32.839641,-105.011936,19900.88496,0.209302326,0.688888889,50.72184982,0.018518519,0.319587629,44
88252,32.262182,-103.393754,51261.04513,0.294158076,0.514351852,223.2454037,0.523148148,0.172097292,39.1
88253,33.004003,-104.445856,117869.6049,0.331158238,0.43315508,115.2169064,0.002139037,0.150881057,36.2
88256,32.202912,-104.02233,48816.13876,0.25234375,0.299220779,162.9628836,0.024415584,0.207474844,35.9
88260,32.849642,-103.43841,50821.24604,0.362689394,0.376141672,211.051954,0.132677961,0.113530435,31.1
88265,32.61948,-103.268298,93438.54167,0.44,0.703703704,220.8988238,0.304526749,0.144876325,36.9
88267,33.355574,-103.409955,40430.59273,0.266242038,0.565604151,209.5268359,0.350630096,0.110154905,38.5
88301,33.667908,-105.959392,27592.53247,0.132716049,0.580808081,34.51309375,0.161616162,0.301405975,50.6
88310,32.769898,-106.098978,42111.2104,0.115600449,0.604120081,16.37104265,0.407955054,0.200034395,39.2
88311,32.8996,-105.9597,67540.53333,0.11668186,0.744730679,16.82123878,0.455503513,0.207338381,48.3
88312,33.424663,-105.667941,53885.49874,0.037943696,0.822119103,7.837219135,0.572699149,0.168945313,56.3
88314,33.156748,-105.897709,36091.30435,0.255434783,0.528571429,14.05112217,4.528571429,0.27173913,48
88316,33.750132,-105.314557,30843.095,0.126383227,0.761378137,22.7664611,0.541897065,0.292914172,49.3
88317,32.503672,-105.612598,31234.75091,0.069343066,0.873215306,1.297411111,1.685322673,0.171278983,53.8
88318,34.08532,-105.408672,70099.4382,0.06514658,0.703412073,98.874617,1.385826772,0.176136364,52.3
88321,34.661366,-105.561656,30783.51648,0.327272727,0.502673797,79.75988408,0.096256684,0.179487179,52.8
88325,32.818124,-105.839394,32056.52174,0.089595376,0.827586207,9.153659217,0.715239155,0.171067738,55.5
88330,32.82656,-106.118021,50820.92457,0.007233273,0.642436149,23.62120648,0.342174198,0.015779982,21.8
88336,33.442071,-105.371447,18173.58491,0.263681592,0.546816479,33.4498661,1.584269663,0.340425532,44.9
88337,33.03294,-105.866009,49521.62437,0.057438254,0.735511983,13.14606251,1.732461874,0.159256265,48.6
88338,33.507394,-105.508048,71067.04545,0,0.682539683,29.42893331,0.259259259,0.322115385,54.5
88339,32.881714,-105.504128,90684.69751,0.185628743,0.849514563,20.81679344,0.325242718,0.07738815,56
88340,33.196596,-105.6241,27137.12047,0.208004213,0.02710177,16.37833741,0.002212389,0.13563278,26.6
88341,33.504024,-105.736965,19171.70543,0.034782609,0.830855019,15.66205122,1.894052045,0.16722408,54.2
88344,32.658483,-105.097968,18422.0339,0.126666667,0.811320755,52.44918955,0.006289308,0.388235294,40.3
88345,33.392686,-105.648618,38035.17673,0.1313553,0.687507066,2.065947067,0.437309214,0.179284201,49.9
88346,33.35848,-105.497538,29840.30087,0.284537082,0.456257982,9.42325089,0.507662835,0.199318041,37.7
88347,32.765672,-105.624921,57828.88889,0.093333333,0.9,18.05696206,0.05,0.383647799,53.1
88348,33.365458,-105.344164,17174.19355,0.382075472,0.369426752,27.97038796,0.308917197,0.273648649,48
88350,32.637836,-105.65204,21548,0.190909091,0.826086957,19.28339126,0.144021739,0.22614841,60.7
