,Annual Aggregate Family Income,zip code tabulation area
1504,12590600,05350
1505,18839500,05352
1506,26667700,05353
1507,47905600,05354
1508,8387900,05355
1509,23618300,05356
1510,5498700,05358
1511,12871200,05359
1512,4662200,05360
1513,18228800,05361
1514,4298600,05362
1515,67683500,05363
1516,362017900,05401
1517,462944400,05403
1518,88850700,05404
1519,,05405
1520,237480000,05408
1521,,05439
1522,41373100,05440
1523,22573700,05441
1524,3857000,05442
1525,142548100,05443
1526,44413100,05444
1527,198366900,05445
1528,404042600,05446
1529,2703000,05447
1530,30411800,05448
1531,93883400,05450
1532,548359500,05452
1533,117568900,05454
1534,25479400,05455
1535,27677000,05456
1536,28493900,05457
1537,66123900,05458
1538,36665800,05459
1539,122428300,05461
1540,51623000,05462
1541,8298900,05463
1542,56199300,05464
1543,193026700,05465
1544,314291600,05468
1545,16369900,05471
1546,39770400,05472
1547,39646000,05473
1548,27185200,05474
1549,52079200,05476
1550,130653800,05477
1551,310320200,05478
1552,,05481
1553,301982800,05482
1554,28068700,05483
1555,,05485
1556,47581800,05486
1557,34476200,05487
1558,181920300,05488
1559,119083400,05489
1560,122000600,05491
1561,13221500,05492
1562,51870400,05494
1563,312956600,05495
1564,259130400,05602
1565,4826900,05640
1566,353758800,05641
1567,23045700,05647
1568,11024200,05648
1569,16017200,05649
1570,20038300,05650
1571,37209000,05651
1572,16984000,05652
1573,7625700,05653
1574,11744100,05654
1575,52515000,05655
1576,38737800,05656
1577,1204400,05657
1578,24751800,05658
1579,48668300,05660
1580,118463300,05661
1581,117428100,05663
1582,,05664
1583,42728100,05667
1584,8682000,05669
1585,98224600,05672
1586,65833900,05673
1587,42392400,05674
1588,24157900,05675
1589,114886300,05676
1590,60749500,05677
1591,,05678
1592,65002100,05679
1593,36126900,05680
1594,7435600,05681
1595,26666200,05682
1596,359785100,05701
1597,8578900,05730
1598,10293000,05732
1599,122812900,05733
1600,32138200,05734
1601,85773000,05735
1602,22995100,05736
1603,23968400,05737
1604,28247200,05738
1605,33390100,05739
1606,,05740
1607,9739300,05742
1608,69663000,05743
1609,7430300,05744
1610,6324600,05747
1611,4816500,05748
1612,20807100,05751
1613,224911300,05753
1614,15819600,05757
1615,15764900,05758
1616,37574600,05759
1617,21612600,05760
1618,22268300,05761
1619,10285600,05762
1620,73875300,05763
1621,59774500,05764
1622,40280100,05765
1623,11631600,05766
1624,18469000,05767
1625,24400500,05769
1626,24975700,05770
1627,16646600,05772
1628,47036400,05773
1629,19704200,05774
1630,9590300,05775
1631,20507900,05776
1632,62766900,05777
1633,13046900,05778
1634,180763300,05819
1635,10209400,05820
1636,24787100,05821
1637,28315200,05822
1638,16045700,05824
1639,4321000,05825
1640,14324900,05826
1641,3731200,05827
1642,51265700,05828
1643,28551100,05829
1644,30920700,05830
1645,15725600,05832
1646,1530400,05833
1647,21996500,05836
1648,5616000,05837
1649,11973300,05839
1650,9153700,05841
1651,6662600,05842
1652,43712800,05843
1653,19664700,05845
1654,13228600,05846
1655,12137800,05847
1656,,05850
1657,87730400,05851
1658,13665600,05853
1659,115690800,05855
1660,29850200,05857
1661,6433500,05858
1662,30255400,05859
1663,36968600,05860
1664,8361500,05862
1665,8906100,05866
1666,10318500,05867
1667,4632400,05868
1668,25285300,05871
1669,11719400,05872
1670,10815000,05873
1671,11752900,05874
1672,7933000,05875
1673,,05901
1674,2693500,05902
1675,17839200,05903
1676,2605300,05904
1677,16145700,05905
1678,19263400,05906
1679,2706700,05907
1680,997714600,06001
1681,570505600,06002
1682,1316197000,06010
1683,356310100,06013
1684,172086800,06016
1685,47983100,06018
1686,381533500,06019
1687,,06020
1688,7047900,06021
1689,,06022
1690,29021800,06023
1691,15727000,06024
1692,145384800,06026
1693,45736900,06027
1694,481500300,06029
1695,53098600,06031
1696,806285600,06032
1697,1192967600,06033
1698,325156200,06035
1699,613200200,06037
1700,64243700,06039
1701,817503200,06040
1702,503440400,06042
1703,182397500,06043
1704,323106000,06051
1705,160075600,06052
1706,524713100,06053
1707,212227100,06057
1708,47016300,06058
1709,,06059
1710,188957200,06060
1711,,06061
1712,413853400,06062
1713,103797000,06063
1714,26173500,06065
1715,695906900,06066
1716,612489000,06067
1717,75412000,06068
1718,95075100,06069
1719,714806100,06070
1720,328856900,06071
1721,327038100,06073
1722,887785800,06074
1723,292880600,06076
1724,381633000,06078
1725,34022900,06081
1726,983159100,06082
1727,571308200,06084
1728,239184000,06085
1729,112360600,06088
1730,153946600,06089
1731,50414600,06090
1732,5307600,06091
1733,240025700,06092
1734,105922500,06093
1735,840693200,06095
1736,315091400,06096
1737,308309400,06098
1738,23354700,06103
1739,295768700,06105
1740,331645000,06106
1741,817375700,06107
1742,360236500,06108
1743,834272000,06109
1744,270654000,06110
1745,808824400,06111
1746,248755900,06112
1747,286676700,06114
1748,828006600,06117
1749,549204900,06118
1750,420225600,06119
1751,95471900,06120
1752,,06160
1753,215977800,06226
1754,148179400,06231
1755,101348300,06232
1756,176032100,06234
1757,69786600,06235
1758,174480100,06237
1759,419291000,06238
1760,184496100,06239
1761,171683900,06241
1762,45178600,06242
1763,,06243
1764,71950500,06247
1765,216961000,06248
1766,224995500,06249
1767,131068400,06250
1768,59186200,06254
1769,100928800,06255
1770,38177500,06256
1771,138322600,06259
1772,160707300,06260
1773,7337600,06262
1774,,06263
1775,1658000,06264
1776,8539800,06266
1777,209069600,06268
1778,,06269
1779,113972100,06277
1780,117174200,06278
1781,168096300,06279
1782,84211300,06280
1783,221032500,06281
1784,41390300,06282
1785,323317500,06320
1786,74471900,06330
1787,124936400,06331
1788,8543900,06332
1789,272254800,06333
1790,69943500,06334
1791,233279700,06335
1792,,06336
1793,244944600,06339
1794,610227300,06340
1795,3245300,06350
1796,389739000,06351
1797,,06353
1798,126161200,06354
1799,431942800,06355
1800,324634700,06357
1801,163634800,06359
1802,700558500,06360
1803,131775700,06365
1804,217943300,06370
1805,420836100,06371
1806,7922200,06373
1807,182317700,06374
1808,121641600,06375
1809,5216000,06376
1810,58086000,06377
1811,224699600,06378
1812,243876100,06379
1813,53480100,06380
1814,230582700,06382
1815,62870800,06384
1816,500062700,06385
1817,,06387
1818,,06389
1819,12078100,06390
1820,352078000,06401
1821,152822600,06403
1822,904507800,06405
1823,16541600,06409
1824,1082996100,06410
1825,118054600,06412
1826,389908200,06413
1827,,06414
1828,512482300,06415
1829,421681600,06416
1830,153577600,06417
1831,238753300,06418
1832,295196000,06419
1833,151995400,06420
1834,298051700,06422
1835,181697000,06423
1836,424009600,06424
1837,202255300,06426
1838,937752000,06437
1839,114230700,06438
1840,194723300,06441
1841,97880700,06442
1842,891285700,06443
1843,2813300,06444
1844,242349400,06447
1845,708409100,06450
1846,440186500,06451
1847,122781600,06455
1848,16056500,06456
1849,1041378900,06457
1850,1087708700,06460
1851,506977700,06461
1852,2460800,06467
1853,854940900,06468
1854,96563300,06469
1855,688169900,06470
1856,226285100,06471
1857,198035600,06472
1858,775525400,06473
1859,341697100,06475
1860,584976600,06477
1861,478864200,06478
1862,323050000,06479
1863,325676200,06480
1864,39431400,06481
1865,455282000,06482
1866,429183100,06483
1867,1346446900,06484
1868,633694900,06488
1869,1042718100,06489
1870,1295415700,06492
1871,174098000,06498
1872,37525700,06510
1873,722730000,06511
1874,627027100,06512
1875,551590000,06513
1876,614182400,06514
1877,348541300,06515
1878,1053112700,06516
1879,445997400,06517
1880,486977800,06518
1881,148269200,06519
1882,213015900,06524
1883,508265100,06525
1884,332419600,06604
1885,270987700,06605
1886,821780300,06606
1887,69989600,06607
1888,151037400,06608
1889,302413400,06610
1890,1435251700,06611
1891,433708600,06612
1892,938702600,06614
1893,389222600,06615
1894,10772900,06702
1895,318084500,06704
1896,388580400,06705
1897,232911800,06706
1898,538635800,06708
1899,113762300,06710
1900,301136300,06712
1901,483050300,06716
1902,36253900,06750
1903,123450300,06751
1904,80865600,06752
1905,61938500,06754
1906,38642900,06755
1907,89329700,06756
1908,75652400,06757
1909,9665800,06758
1910,216914400,06759
1911,281192400,06762
1912,61291600,06763
1913,714671600,06770
1914,875299000,06776
1915,50752600,06777
1916,43175300,06778
1917,165091200,06779
1918,50513900,06782
1919,117343500,06783
1920,179134700,06784
1921,17751800,06785
1922,243883800,06786
1923,212477500,06787
1924,741004900,06790
1925,217083600,06791
1926,52546800,06793
1927,59747200,06794
1928,500378600,06795
1929,36306000,06796
1930,343878100,06798
1931,615756500,06801
1932,699902200,06804
1933,436780200,06807
1934,869195700,06810
1935,900762100,06811
1936,497643200,06812
1937,1869120100,06820
1938,1816359300,06824
1939,763913300,06825
1940,1944991700,06830
1941,1162692600,06831
1942,1773448800,06840
1943,679704100,06850
1944,936675100,06851
1945,247323600,06853
1946,562978400,06854
1947,208126000,06855
1948,,06856
1949,687619200,06870
1950,1760161800,06877
1951,622985100,06878
1952,2180582000,06880
1953,889050400,06883
1954,356209600,06890
1955,444714200,06896
1956,1301658800,06897
1957,183601500,06901
1958,1534544400,06902
1959,958951300,06903
1960,731622600,06905
1961,251431600,06906
1962,244129700,06907
1963,317925700,07001
1964,1295984400,07002
1965,1132530300,07003
1966,291126100,07004
1967,566277000,07005
1968,1119500100,07006
1969,443284800,07008
1970,457752400,07009
1971,657659600,07010
1972,671945200,07011
1973,340761700,07012
1974,795018200,07013
1975,135966800,07014
1976,925946500,07016
1977,457304600,07017
1978,423555500,07018
1979,466667600,07020
1980,159439000,07021
1981,239967800,07022
1982,302136900,07023
1983,1128903600,07024
1984,502992800,07026
1985,126052400,07027
1986,493191900,07028
1987,279235700,07029
1988,1809012900,07030
1989,437819000,07031
1990,839328100,07032
1991,195740400,07033
1992,265494100,07034
1993,298798700,07035
1994,852351300,07036
1995,1597180000,07039
1996,1030066700,07040
1997,313480000,07041
1998,981701100,07042
1999,845778700,07043
2000,566832400,07044
2001,496629400,07045
2002,321105300,07046
2003,1068047200,07047
2004,354568800,07050
2005,1566905200,07052
2006,891450900,07054
2007,722673900,07055
2008,232447500,07057
2009,242220000,07058
2010,977322200,07059
2011,722650800,07060
2012,229878200,07062
2013,234401700,07063
2014,78360300,07064
2015,542351300,07065
2016,491848600,07066
2017,559859300,07067
2018,299036000,07068
2019,359520100,07069
2020,612377900,07070
2021,552471400,07071
2022,151626400,07072
2023,228823200,07073
2024,66416500,07074
2025,261863600,07075
2026,1043912000,07076
2027,68594500,07077
2028,1282146900,07078
2029,665720200,07079
2030,705153400,07080
2031,570145600,07081
2032,268393300,07082
2033,1480458100,07083
2034,382084600,07086
2035,883021000,07087
2036,45472200,07088
2037,1780232300,07090
2038,358799100,07092
2039,1042999900,07093
2040,503207300,07094
2041,529183600,07095
2042,81592800,07102
2043,280962400,07103
2044,565188500,07104
2045,539079100,07105
2046,429393800,07106
2047,407111700,07107
2048,244206500,07108
2049,742365400,07109
2050,855137800,07110
2051,661198600,07111
2052,315966300,07112
2053,115309200,07114
2054,299759000,07201
2055,514899300,07202
2056,394816100,07203
2057,311462600,07204
2058,441258000,07205
2059,302865000,07206
2060,522789700,07208
2061,1194959700,07302
2062,649900500,07304
2063,1178511900,07305
2064,798002600,07306
2065,769510200,07307
2066,529534700,07310
2067,26266200,07311
2068,333661200,07401
2069,176923100,07403
2070,749986500,07405
2071,463403900,07407
2072,1138019600,07410
2073,134284800,07416
2074,823661400,07417
2075,87041700,07418
2076,239891300,07419
2077,111709300,07420
2078,194075000,07421
2079,184226800,07422
2080,251438500,07423
2081,659195000,07424
2082,995578200,07430
2083,267300200,07432
2084,91141700,07435
2085,495758200,07436
2086,392488400,07438
2087,66247800,07439
2088,154578300,07440
2089,304167900,07442
2090,354452400,07444
2091,742846700,07446
2092,1572834500,07450
2093,720217200,07452
2094,380133200,07456
2095,109499900,07457
2096,840681200,07458
2097,104193400,07460
2098,559631500,07461
2099,178366300,07462
2100,366029400,07463
2101,205938300,07465
2102,2019890700,07470
2103,555388200,07480
2104,1036353200,07481
2105,,07495
2106,229093500,07501
2107,223933700,07502
2108,219980200,07503
2109,185763200,07504
2110,25249100,07505
2111,526933700,07506
2112,578511000,07508
2113,277291700,07512
2114,138864600,07513
2115,213659500,07514
2116,221066700,07522
2117,140117200,07524
2118,814296700,07601
2119,216290600,07603
2120,386149100,07604
2121,334263700,07605
2122,58449400,07606
2123,275000800,07607
2124,2428000,07608
2125,168802600,07620
2126,756144300,07621
2127,388306800,07624
2128,414695500,07626
2129,317360500,07627
2130,553221700,07628
2131,241705800,07630
2132,872532600,07631
2133,305010800,07632
2134,241211800,07640
2135,174616400,07641
2136,422347100,07642
2137,255548300,07643
2138,421920200,07644
2139,341200800,07645
2140,479518800,07646
2141,154646400,07647
2142,226483100,07648
2143,444219700,07649
2144,456532300,07650
2145,1022956200,07652
2146,340543100,07656
2147,293446600,07657
2148,327165700,07660
2149,414468700,07661
2150,158025600,07662
2151,377102600,07663
2152,1371134000,07666
2153,950333300,07670
2154,1180019800,07675
2155,451656900,07676
2156,333766800,07677
2157,703002100,07701
2158,169736900,07702
2159,11117100,07703
2160,332836800,07704
2161,63928900,07711
2162,892224300,07712
2163,287950900,07716
2164,76752200,07717
2165,195972000,07718
2166,681757000,07719
2167,86339400,07720
2168,82352700,07721
2169,608983300,07722
2170,41094300,07723
2171,630558600,07724
2172,1678205300,07726
2173,254063600,07727
2174,1778590700,07728
2175,526434300,07730
2176,1175553200,07731
2177,126116600,07732
2178,1001932500,07733
2179,256628100,07734
2180,431140800,07735
2181,123734600,07737
2182,300980800,07738
2183,331675700,07739
2184,609175700,07740
2185,985116700,07746
2186,1015677900,07747
2187,1139508900,07748
2188,182179100,07750
2189,955288400,07751
2190,854452000,07753
2191,230641300,07755
2192,77772600,07756
2193,227465400,07757
2194,171510200,07758
2195,605943400,07760
2196,316359300,07762
2197,235600200,07764
2198,479048400,07801
2199,115700700,07803
2200,,07820
2201,380508300,07821
2202,26171600,07822
2203,175183400,07823
2204,308656800,07825
2205,222599100,07826
2206,95402800,07827
2207,389313300,07828
2208,338029200,07830
2209,113974100,07832
2210,3767700,07833
2211,772618900,07834
2212,491059300,07836
2213,100072900,07838
2214,806437500,07840
2215,,07842
2216,347649900,07843
2217,1774300,07846
2218,36669900,07847
2219,150150100,07848
2220,277790300,07849
2221,213286800,07850
2222,1041400,07851
2223,129935300,07852
2224,696177400,07853
2225,123007900,07856
2226,59105300,07857
2227,768139800,07860
2228,118017700,07863
2229,64795700,07865
2230,790553300,07866
2231,1249941300,07869
2232,,07870
2233,916116000,07871
2234,276853100,07874
2235,391863400,07876
2236,32853200,07878
2237,,07880
2238,,07881
2239,395536800,07882
2240,262534500,07885
2241,1514533100,07901
2242,1495484800,07920
2243,381739400,07921
2244,621179700,07922
2245,433703000,07924
2246,2751700,07926
2247,146337100,07927
2248,1300980300,07928
2249,518728600,07930
2250,329231500,07931
2251,520952800,07932
2252,131952400,07933
2253,125214600,07934
2254,19899900,07935
2255,444600700,07936
2256,,07939
2257,742667500,07940
2258,616674400,07945
2259,179123700,07946
2260,791941300,07950
2261,1953868000,07960
2262,,07961
2263,23808900,07970
2264,603749500,07974
2265,42686300,07976
2266,24746000,07977
2267,37034200,07979
2268,66381500,07980
2269,323677600,07981
2270,28880400,08001
2271,536293200,08002
2272,1404536700,08003
2273,273969800,08004
2274,547506300,08005
2275,19667700,08006
2276,122079000,08007
2277,323680800,08008
2278,315526700,08009
2279,229194500,08010
2280,,08011
2281,928666200,08012
2282,10493700,08014
2283,404959000,08015
2284,791617800,08016
2285,27226500,08019
2286,81413000,08020
